user_id,variant_name,revenue,group
8881,control,6.761875122161943,A2
2722,control,8.616263621157952,A2
9200,control,5.002942000490822,A1
9476,control,3.4665902909262,A2
5003,control,2.991354575570773,A2
1707,control,2.2539148980982096,A1
5865,control,6.508191327312486,A2
9126,control,3.7499452186306574,A2
2468,control,4.219214612028984,A2
9444,control,5.225115061812908,A1
8179,control,3.688909941031284,A1
7436,control,6.555208275805824,A1
5102,control,4.928514532903653,A2
4158,control,4.455736487963583,A1
3899,control,5.569581198268726,A2
5285,control,4.942942260331167,A2
9004,control,4.3505394698340805,A1
3742,control,3.942260292887769,A1
6806,control,6.133090631636425,A1
8608,control,5.292608892002089,A1
7772,control,5.997453916623864,A1
2083,control,2.592529615600441,A1
3456,control,5.834087005935207,A2
3012,control,6.3757627823495095,A2
3194,control,5.099714533199645,A1
3237,control,7.696071560849438,A2
1124,control,6.8153975959757975,A1
6325,control,10.361141681538,A2
2895,control,4.598382972008669,A2
62,control,3.002302407809264,A1
9400,control,3.519726418520973,A2
7778,control,0.6838628720774862,A1
5087,control,4.521406817715311,A1
2715,control,4.506412884422496,A1
3304,control,2.841313667950009,A2
1898,control,5.026479535335067,A2
7820,control,5.678118511884861,A2
5123,control,3.8207359160979406,A1
5434,control,3.208368479178346,A1
2315,control,6.09665626099596,A2
1363,control,5.197334907631591,A2
6767,control,5.394362110394734,A1
1935,control,7.118054508883933,A1
7388,control,3.289519085498272,A1
1659,control,7.514439301657989,A1
5426,control,2.034233284851915,A2
386,control,2.381175707337972,A1
6882,control,6.635723662369991,A1
3646,control,5.476400384044077,A1
7363,control,5.210464274118552,A1
8550,control,4.816681183799234,A1
8337,control,5.062535094055139,A1
5103,control,4.815775770616088,A2
1506,control,7.710885405188836,A2
7670,control,8.588897610450147,A1
7013,control,5.055019404059672,A1
6957,control,9.464032779050356,A2
1302,control,4.790040597962093,A2
1238,control,1.6893119233806444,A1
2034,control,5.307288921631333,A2
4531,control,1.831052873698129,A2
8908,control,6.688908613209173,A2
5822,control,2.5742643675819505,A1
543,control,5.567539108766691,A2
58,control,1.761280034204915,A1
146,control,3.977919072839781,A2
1471,control,8.481258891790661,A2
9796,control,4.413029890221245,A1
9653,control,6.834443084231712,A1
830,control,6.7534535473809045,A2
4954,control,4.193623386300933,A2
1502,control,6.898811047586437,A1
1423,control,4.673490102333642,A2
2491,control,4.827089434577906,A1
4103,control,5.595028707909892,A1
552,control,5.088044552350696,A2
5112,control,6.286109090678585,A2
9451,control,6.176449858235873,A1
5923,control,4.879424932721762,A1
8149,control,5.556162095935888,A1
3607,control,3.7140948932942193,A2
13,control,5.300230454012258,A1
3795,control,8.175523047490735,A2
7384,control,3.7134847964225215,A2
487,control,4.909773392613331,A2
6160,control,6.701061367046877,A2
3965,control,3.3217516188014526,A2
2148,control,2.976451831789023,A1
8380,control,5.169936274075416,A2
7020,control,6.514936660122808,A2
5498,control,4.979887056261971,A1
8734,control,7.47601387191688,A1
8583,control,2.91880153982971,A2
8734,control,4.3687937532282834,A1
5872,control,6.246907218848765,A2
1483,control,5.954136184713731,A1
6572,control,4.288097013906388,A2
8920,control,10.080463241518345,A1
3254,control,6.853116601934193,A2
5080,control,6.116163761237331,A2
8190,control,4.929406520794169,A2
6955,control,6.762262194199264,A1
6271,control,7.065978389039891,A1
9501,control,2.2391384953854616,A1
9935,control,3.356900348793735,A1
3187,control,7.521137690084298,A1
2185,control,4.799212993197268,A2
8253,control,4.199302369973153,A2
9114,control,6.826403848504356,A2
8364,control,1.4050883912662049,A2
6831,control,3.640813914911712,A2
574,control,3.8713641806350223,A2
8227,control,7.017194573720207,A1
7385,control,3.552142591882796,A2
8912,control,2.7607435326390912,A2
9201,control,3.406449387387398,A1
5384,control,8.096133602757478,A2
2,control,4.876513397084198,A2
7706,control,4.632488539500016,A1
7936,control,6.649236439276935,A1
7195,control,2.3743006509004165,A2
8108,control,4.567312043408548,A1
6546,control,5.885692227493478,A2
6999,control,4.311607087065237,A1
7422,control,3.262274906268096,A2
6185,control,3.0874831551354345,A1
6547,control,4.903310752440361,A1
4513,control,5.807792041671948,A1
3990,control,8.873424924805104,A1
7461,control,2.0961889411365053,A2
3316,control,5.410173250463708,A1
9814,control,6.613127535792519,A2
3487,control,3.178299244722695,A2
549,control,5.671689442810626,A1
9092,control,5.614529561011182,A1
3108,control,1.7231527485164158,A2
4575,control,1.4472227673068483,A1
7881,control,5.43110610757737,A2
1195,control,6.13601471845284,A1
4541,control,5.165222064312402,A2
5011,control,5.0378442077643895,A2
2353,control,4.835931693709032,A1
5204,control,3.08568380344918,A1
8324,control,7.027944308224322,A2
1904,control,1.5394478768998283,A1
2288,control,5.202814293336422,A2
6882,control,9.342329898636333,A1
7757,control,6.324148577999413,A1
9297,control,5.201162417457926,A1
8171,control,6.078322548228393,A1
5777,control,5.17235368476024,A1
7009,control,6.967272391578359,A2
8477,control,4.828770091539006,A2
738,control,4.2184040078379725,A2
3845,control,7.4197002528206095,A2
7322,control,2.1877904572179783,A1
2108,control,1.7905229402780258,A1
5134,control,5.225475882471475,A1
9142,control,6.314535380609555,A2
6408,control,3.7058929472344815,A2
3688,control,5.07781741171243,A1
3309,control,6.253128501490721,A1
8947,control,3.985930460469325,A1
6153,control,6.689991206001674,A1
664,control,9.084144299653907,A1
1853,control,5.076236000358801,A2
3780,control,6.398272307437388,A1
7147,control,4.402480798860128,A2
9583,control,2.7955396181858188,A1
2491,control,3.3282878650367573,A1
8722,control,3.115812822253768,A1
3063,control,4.793574497076585,A1
3265,control,2.897219202679871,A1
5589,control,5.493297910504892,A1
5752,control,3.3207351056536174,A2
5904,control,3.6801145897953247,A2
710,control,4.198027684207198,A1
5782,control,7.852633721574055,A2
4806,control,9.976883228662256,A1
9361,control,8.391939066028339,A2
7337,control,8.666870723631357,A1
511,control,5.711407031447969,A1
8217,control,4.045427459193541,A1
8792,control,5.9327591487639575,A2
7114,control,4.81121498717763,A1
3187,control,3.0337636325085846,A1
7384,control,3.2033560571359683,A2
8190,control,6.604103477481032,A2
6649,control,6.208273480885368,A1
6575,control,1.7408327945031234,A2
2704,control,0.7576471101951281,A2
9782,control,1.322306792483003,A2
6841,control,8.93352794386948,A1
7262,control,4.607532070112916,A2
1167,control,7.838510091821902,A1
3508,control,6.8683594969994495,A1
2026,control,2.216989461191561,A2
8807,control,6.738012685637522,A2
4093,control,5.368362529407093,A2
7686,control,3.2280670359180945,A1
7266,control,3.3954936565383784,A2
1390,control,5.3864271064673925,A1
8787,control,7.00266203469346,A1
2036,control,6.19442500880685,A1
5488,control,3.3694486777270827,A1
7665,control,5.430480935279223,A2
3661,control,2.9872689566429,A1
8248,control,4.634190038286098,A1
484,control,5.015234996636316,A2
8400,control,6.773729373165522,A2
392,control,7.2073879149243005,A2
3976,control,5.270909326379961,A2
4054,control,3.831812906410162,A1
3672,control,5.670211240391998,A2
7003,control,0.1248712816012878,A2
5166,control,7.22984911898056,A2
7553,control,5.027496974671068,A2
5807,control,1.3105976727439077,A1
3041,control,6.2179246833090485,A2
272,control,1.817104249083937,A1
3580,control,3.8880299362420656,A1
2212,control,4.058515003634546,A2
1940,control,6.635955214509611,A1
1827,control,7.863135514898582,A2
3803,control,7.924428341560839,A1
6343,control,4.142595868828343,A2
5155,control,3.724318887052832,A2
9589,control,1.671654029667653,A2
8677,control,4.746861336721221,A2
2092,control,4.273124439767897,A1
2642,control,6.558102440265984,A1
6385,control,1.9806767878634024,A2
9506,control,6.937488786222291,A2
9491,control,3.53928580888408,A1
1680,control,2.106119330488383,A2
7576,control,3.505053643869241,A2
3478,control,2.3993063355633217,A2
9415,control,3.39229919193696,A1
6356,control,4.403353662008333,A2
9676,control,2.0973230036179498,A2
8638,control,5.085078148059582,A2
9524,control,8.06186470205765,A1
2399,control,5.184895470939617,A1
3956,control,2.898692326825021,A1
8608,control,4.388094849803216,A1
2248,control,4.259671670972595,A2
2679,control,6.076659206552353,A2
2292,control,4.7151091649812615,A1
4395,control,4.599293039990025,A2
7020,control,1.5719077679020073,A2
4569,control,5.987288175049728,A1
8846,control,5.974030651960759,A1
6728,control,6.980242767758387,A2
6827,control,5.379405224159991,A1
4915,control,8.405140304483583,A2
6449,control,4.073956491781898,A2
4602,control,5.21143999093431,A1
7020,control,4.148915574457104,A2
8911,control,5.912726726961571,A1
7553,control,3.942658682129023,A2
7402,control,3.5182665915918547,A2
5090,control,3.7834176998370097,A2
8195,control,2.731376812555545,A1
7847,control,6.554553927535911,A2
911,control,4.417917073453949,A2
3435,control,3.659748204545407,A1
1007,control,4.879275011215323,A2
6864,control,3.5779188064177774,A1
2809,control,6.439336341074664,A2
2056,control,4.503161386589923,A1
6891,control,3.538252828097228,A2
9432,control,5.551333098681549,A1
1326,control,3.583229895323786,A2
6241,control,4.96844156575801,A1
543,control,6.088289504716016,A2
4390,control,5.894424174909663,A2
6026,control,3.7677577533530417,A2
2781,control,5.932580087100379,A1
4516,control,8.429663217352086,A1
2234,control,5.344678278458377,A1
6029,control,7.797124184251071,A1
902,control,4.204175802818317,A1
2585,control,6.565157761683955,A2
5128,control,1.553543498567354,A1
2916,control,6.091314646940055,A2
2181,control,8.371584605318606,A1
352,control,5.597427319984018,A2
2016,control,6.82129134445994,A2
9539,control,4.940287756727267,A2
7064,control,4.71462457585307,A2
7316,control,6.025435046944797,A1
648,control,5.137198454961321,A1
2538,control,4.455447797709839,A1
8547,control,4.441406661443256,A2
9774,control,7.5154884349920765,A1
6856,control,0.8267300411589149,A1
5297,control,5.080142913095551,A2
7037,control,7.911615903673686,A1
3634,control,5.919169809668112,A2
5191,control,7.781067934147876,A1
8709,control,1.7173027823539415,A2
1236,control,4.689928383763348,A2
9144,control,5.132120523572985,A2
7129,control,7.433155427485881,A2
2467,control,9.069525088042308,A1
2556,control,4.1378073249784855,A1
855,control,7.614367690162515,A2
49,control,6.718208385571061,A1
8951,control,3.380746847919774,A2
7670,control,6.746623672140824,A1
5725,control,7.399472352830076,A1
2034,control,5.912306071654111,A2
5447,control,5.082164452287759,A1
6327,control,6.186931839206478,A1
4201,control,5.020371037424147,A1
6254,control,9.396592677340983,A1
484,control,2.994662825260418,A2
3062,control,3.0462092265293497,A1
3955,control,3.8208401549095687,A1
4047,control,0.6421369596101814,A2
2526,control,5.1570280503483525,A1
7535,control,2.5195673271844594,A2
874,control,8.604484459581094,A2
6272,control,4.583429793810008,A2
2863,control,8.148742474951144,A1
5003,control,8.977463837190783,A2
1000,control,7.2345669313763805,A2
3763,control,5.037254741322711,A2
1140,control,7.108649949808156,A2
9441,control,4.926232938309866,A1
1047,control,7.539529500628608,A2
632,control,3.580291635707792,A2
1639,control,5.647251529218237,A1
5975,control,4.332418079292872,A1
4420,control,6.550046526448341,A1
7105,control,3.3825649360409327,A1
8033,control,2.7917520284014765,A2
3228,control,3.4217956394866995,A1
901,control,5.002496911576973,A1
6244,control,4.6801204244859145,A2
7604,control,3.3360850135657505,A1
1774,control,1.959921429615873,A1
6100,control,5.835707406434652,A2
4720,control,4.919962549296734,A1
6770,control,2.48042531318946,A1
9788,control,5.057241008375565,A1
3705,control,3.5201282940694805,A1
7979,control,7.630275331441945,A2
8095,control,4.353085055033152,A1
5675,control,5.395656335699735,A1
9383,control,7.803046832010491,A1
3010,control,2.716197161592307,A2
169,control,2.3780592591175758,A2
1395,control,3.083251039546877,A1
9766,control,4.838376774112518,A1
9197,control,3.5922819280191067,A2
2586,control,3.4584313985868693,A2
4494,control,4.038309318254542,A1
7195,control,6.407171109286777,A2
2737,control,5.742345105298078,A2
3115,control,3.0203549009057618,A2
6008,control,6.287262550906677,A2
4455,control,6.377793333215864,A1
3994,control,5.549294407224889,A2
2325,control,3.7927591279618182,A2
5917,control,1.172514658276986,A1
7648,control,6.327123153182763,A2
1983,control,4.69185520315033,A1
5704,control,7.387223361498396,A1
6594,control,3.226771479887775,A1
1122,control,7.119612589867549,A1
2791,control,4.771329680255247,A1
2026,control,5.420718733259626,A2
4922,control,4.988145188333537,A2
1675,control,7.732120136806663,A1
352,control,8.110228064118136,A2
3688,control,6.226652452657403,A1
9082,control,4.428081697029654,A1
8797,control,7.993821987041654,A2
1787,control,7.366239114663414,A2
3901,control,2.567846838508278,A2
6132,control,5.281343806615922,A1
2908,control,4.6819754968912815,A1
124,control,5.4801138585934375,A1
6293,control,5.200318816181247,A2
6621,control,7.545907497839821,A2
8008,control,1.6077374663369135,A1
3408,control,6.460367062259229,A2
1584,control,5.765196273446926,A1
3847,control,3.226191347432249,A1
1860,control,6.756607515465061,A1
1408,control,5.172905048015187,A1
5809,control,6.167139853818608,A1
5023,control,10.858192483527723,A1
827,control,6.952075050737852,A2
7064,control,1.8861321349814788,A2
5652,control,2.340216277331874,A1
4390,control,4.289010450783096,A2
6118,control,2.605144608722868,A1
7182,control,7.972798506932769,A2
9522,control,6.003599507615278,A1
2925,control,6.076874000709077,A2
7373,control,5.966683703561143,A2
6096,control,6.009939962925681,A1
2086,control,8.447392551334524,A1
1053,control,6.426032459421876,A2
3899,control,5.2495390420864245,A2
6732,control,2.945406245849075,A1
1044,control,3.4673448020728337,A1
3863,control,8.828459394125629,A2
6119,control,1.6680878464045632,A2
7582,control,8.253299124603164,A1
4848,control,4.577123418308887,A1
9842,control,4.969989825937271,A2
8127,control,7.161088254050974,A2
1985,control,1.784646841913646,A2
8020,control,5.912327222710267,A2
7532,control,6.141577058763147,A2
4078,control,5.748310171941605,A2
2848,control,5.819103556475382,A2
3170,control,3.40081300065902,A1
2893,control,6.403566744234058,A1
2689,control,5.146570864015291,A2
4487,control,3.7470195537018247,A2
6912,control,7.828830085458048,A1
2467,control,1.8401389406577529,A1
8362,control,2.8331466794714406,A1
5343,control,7.801378068886002,A1
5917,control,3.6966875818844382,A1
8482,control,6.009630912681003,A1
8258,control,5.257072633712096,A2
9283,control,4.715104262422317,A2
4560,control,5.832199268831647,A2
5838,control,4.598184933598146,A1
2608,control,5.245062635306603,A1
7668,control,4.905444568607506,A1
3629,control,3.43062517714111,A1
2766,control,4.328838712833666,A2
2338,control,8.792364457266288,A1
3279,control,3.4004277232284585,A2
3216,control,4.436849138399796,A2
1731,control,3.8212265960428615,A2
1108,control,4.00357676282778,A1
7997,control,4.442036789393939,A2
7354,control,6.059667566949916,A1
8227,control,4.248080068057481,A1
9522,control,0.2556122569739694,A1
4182,control,2.236509981010029,A2
3475,control,4.775112487961423,A1
7756,control,6.795728346406243,A2
8374,control,5.5901515666037245,A2
476,control,2.802463086665401,A2
7521,control,7.131853637433778,A2
4963,control,5.127792383300356,A2
1412,control,3.5513773615377544,A1
4460,control,2.020133983557016,A2
5871,control,3.2506749560223094,A2
5646,control,3.631196887719148,A2
1238,control,3.5774284887791232,A1
637,control,7.255913249866762,A2
8404,control,3.0134855651248955,A1
3965,control,3.240885805377232,A2
6895,control,4.399986681976486,A1
3336,control,6.7510183062827664,A2
8047,control,5.504541561224251,A1
4008,control,3.172810980045786,A1
5402,control,7.188333982887888,A1
9044,control,2.811518093929817,A2
5171,control,4.704725170970325,A2
3097,control,7.263623913656906,A1
1539,control,1.6305420822521175,A2
5561,control,4.001166477955923,A1
6644,control,2.146124629146017,A2
1326,control,3.134859540205974,A2
9506,control,2.975085694512388,A2
4268,control,7.501139665086869,A1
8477,control,4.5309239301825,A2
1710,control,3.273288837316435,A1
9949,control,2.9287885372310107,A1
2720,control,4.977728745318665,A1
3988,control,6.000033391714605,A1
6271,control,2.136404443869925,A1
2756,control,3.7420385848174633,A1
7741,control,3.757834604597245,A1
9541,control,8.469144349847419,A1
9650,control,2.8034211373505067,A1
7613,control,3.980809734107285,A1
5392,control,7.197163296462293,A1
3151,control,4.745865674322966,A2
1606,control,5.946581189829599,A1
8926,control,4.556851203591998,A1
2698,control,5.84850523620174,A2
130,control,3.301854254612679,A1
9041,control,8.259000086464656,A2
5761,control,3.445543915689731,A1
282,control,4.39999284612441,A1
1159,control,2.986881870411525,A2
2683,control,0.7133838695226231,A2
2018,control,8.593837045149856,A2
1355,control,4.602569876658403,A2
6984,control,3.069786783871165,A1
8941,control,6.359135731530165,A1
1558,control,6.134116425040364,A1
7577,control,3.972194099440169,A2
1022,control,2.6618085053559457,A1
2897,control,3.849488010387764,A2
5678,control,1.3017385454490975,A1
8548,control,7.819904276792292,A1
6060,control,2.2602809960941155,A2
580,control,6.558921062518123,A2
217,control,5.366857293335049,A1
6641,control,5.575830864430557,A2
1216,control,3.831249449377356,A2
543,control,1.664440214231525,A2
1095,control,6.1760754974796255,A1
577,control,8.11402008306432,A1
1771,control,3.0315819954543035,A2
1114,control,4.624410156050386,A2
1249,control,4.78669465267955,A1
189,control,7.328303532449933,A1
9130,control,6.457859734770478,A2
4644,control,0.1581014903789492,A1
4868,control,3.1249812277825413,A2
8594,control,4.357482125883981,A2
1646,control,5.66559643480891,A1
5320,control,7.027501094996522,A2
3734,control,3.755549056489889,A1
2150,control,1.954463818991628,A2
3700,control,6.113928241157774,A1
3919,control,1.3236465206599757,A1
2513,control,4.623101835739863,A1
116,control,2.6483300241235423,A1
2764,control,5.839048216852283,A2
735,control,6.848868043917019,A2
7837,control,7.024266379644619,A1
5016,control,4.911720562304388,A2
2018,control,8.236918648463949,A2
8161,control,3.9126119406344464,A2
8485,control,2.81220988653119,A1
6580,control,5.41159360746816,A2
9204,control,3.0532480648865032,A1
9245,control,5.478174160747199,A2
2578,control,4.931049907823203,A2
3720,control,5.14535579820758,A1
4596,control,4.588331949562525,A2
6306,control,6.7092854574248975,A2
977,control,4.553147775610608,A2
3699,control,9.92864386703073,A1
2550,control,7.26401026735466,A2
5164,control,3.878037993736487,A2
3585,control,2.2741181055839808,A1
2150,control,3.4164869687130714,A2
1377,control,4.463980433203776,A2
7997,control,7.672772364645587,A2
6399,control,4.759917755807784,A1
122,control,5.92293775488228,A2
2363,control,4.90703768793422,A1
2225,control,4.132891334533665,A1
4003,control,5.07599202690703,A1
521,control,8.428102939541464,A1
2455,control,2.947985496748436,A2
1775,control,4.080747115461122,A1
5523,control,5.007166411909167,A2
9501,control,5.652750179453982,A1
8845,control,7.966257255947628,A1
9376,control,6.300083946101539,A2
1974,control,4.271660382168488,A2
4877,control,5.477363141863671,A2
3222,control,4.767555120924496,A2
7650,control,1.113086297426355,A2
2993,control,6.853209536617211,A2
5920,control,2.6097924530730485,A2
1939,control,6.033014888563519,A1
7735,control,5.818589993281911,A1
8444,control,5.794212472899558,A2
9104,control,5.999293910223932,A2
479,control,2.562632340045606,A2
6868,control,5.492445522552864,A1
4594,control,4.053278148995043,A2
5285,control,4.592858657053046,A2
8450,control,6.099713734592782,A2
6374,control,5.001799853342214,A2
7257,control,1.9154236984006427,A2
2763,control,5.976741180859315,A1
1697,control,6.931872236919403,A1
3658,control,7.84520949793807,A1
9141,control,4.855522482656664,A1
1184,control,6.660772010680784,A1
2717,control,3.956606950104369,A2
929,control,6.555214562684481,A2
725,control,5.816149298692338,A1
2265,control,1.7399946979525829,A1
2928,control,0.4393587286452289,A1
1952,control,2.8067965058145616,A2
3453,control,2.5564473306104563,A2
496,control,2.082118538805349,A1
1815,control,7.794130602627485,A1
1862,control,7.995430054639127,A1
6520,control,5.814260662166497,A2
354,control,6.79793478917612,A1
5638,control,7.628308867627897,A1
7547,control,4.141581406707045,A1
8897,control,7.750450840893794,A2
8762,control,3.8917375058310286,A1
9929,control,7.9989829802775265,A2
6304,control,5.2116692872335575,A1
9956,control,6.715323820244905,A2
9731,control,4.7788189943835855,A1
4434,control,4.550346877459697,A2
1804,control,3.8475163675461936,A1
9871,control,6.149217834585146,A1
6902,control,4.020343562305467,A1
2224,control,3.806165776433611,A1
34,control,6.6309439384801205,A1
3330,control,5.821203582640095,A1
9000,control,4.655082806637086,A2
6168,control,3.782369765165737,A2
5510,control,8.851611474919054,A2
5195,control,8.903522024535627,A2
3742,control,7.479881099654721,A1
774,control,2.961497700989741,A1
3200,control,6.0251244628522445,A1
1053,control,2.8828562047892645,A2
1662,control,3.89840114858632,A2
6060,control,5.288212970246463,A2
593,control,3.648593713256698,A1
9144,control,2.2588561640786238,A2
4469,control,3.985926735749112,A1
9938,control,4.214865484069695,A2
4561,control,3.669916763682618,A1
244,control,6.463103163724308,A1
3162,control,5.639299566268146,A1
5023,control,7.067913973625567,A1
8008,control,6.80164552841806,A1
3841,control,1.9881772968572256,A1
2056,control,3.6219031411640574,A1
2907,control,3.903825625054929,A1
2943,control,8.306299665130641,A1
3880,control,3.6013641180558182,A2
4208,control,5.772332754196738,A2
9107,control,5.763648019238768,A1
324,control,2.488450236516997,A1
1005,control,7.44575489410682,A2
4863,control,0.8269799422896247,A2
6098,control,3.818485694180076,A1
9335,control,6.943940587731151,A2
3153,control,2.6134843330519217,A2
6449,control,5.70053183912406,A2
4103,control,2.40727922344914,A1
5554,control,0.3724537736555993,A1
959,control,3.314856596573984,A1
1483,control,1.9141571056914195,A1
9756,control,4.196472515746999,A1
2564,control,4.169537208356686,A1
5190,control,3.65267165738172,A2
2769,control,6.595826393133491,A2
7536,control,6.268773346378103,A1
9544,control,5.2781283006093656,A2
5241,control,3.2846595908492007,A2
9601,control,2.5013229702769157,A1
5663,control,3.580429799761001,A1
1156,control,6.873590432507978,A1
8239,control,5.281621303756472,A1
2200,control,8.710492418840959,A2
9524,control,6.979358883871781,A1
9732,control,6.171701611635871,A2
9663,control,7.2727761550794785,A2
8056,control,6.343233144071819,A1
680,control,3.05166512991402,A2
4840,control,1.7606308692545989,A2
4240,control,6.145254034410171,A1
2941,control,3.4486717841200587,A1
8822,control,4.6238205239007,A1
5301,control,2.9285045476095743,A1
3503,control,0.3896662899129586,A2
9676,control,5.750039839640307,A2
282,control,4.835312706417295,A1
7111,control,4.397810426953173,A2
2524,control,6.073975828912723,A2
1732,control,4.17239202190067,A1
9068,control,2.806150056533773,A2
7211,control,3.95051609007556,A2
8219,control,5.204356653887942,A1
6225,control,7.6579214951064465,A1
6113,control,5.435806774243338,A2
2630,control,3.68057750558066,A1
7746,control,5.948015734554059,A2
7435,control,6.454349740040873,A1
8194,control,4.860287003487631,A2
553,control,5.500227813766252,A2
7953,control,2.9561733511461434,A2
6901,control,3.3277772409984623,A1
3426,control,6.284421886658851,A1
8823,control,5.517595134681217,A1
4746,control,7.080477928499118,A2
2118,control,2.7127172083163007,A2
6940,control,7.566910072533051,A1
5266,control,9.377237357645674,A2
2620,control,4.560454028573275,A1
8874,control,6.801447810178361,A1
994,control,6.782728212705888,A2
2454,control,3.8897473090111,A2
6406,control,4.655035365786079,A2
2864,control,2.076523315566554,A1
5652,control,1.9024077259946688,A1
3048,control,6.586014141394855,A1
3780,control,5.680049196519305,A1
9251,control,6.726034306302183,A1
549,control,3.8206044086013504,A1
673,control,4.454934503024481,A2
84,control,5.866237458897866,A2
8652,control,4.579622372406475,A2
4893,control,7.641588772255829,A2
8494,control,2.415997497905745,A1
6682,control,3.962642625422815,A2
7620,control,4.433204451087495,A2
625,control,6.63306975954754,A2
3368,control,2.47701650641877,A1
8780,control,6.028008359632127,A1
3763,control,7.175092630933789,A2
8975,control,6.478609066266053,A2
8703,control,6.238309843210978,A2
3737,control,4.890223630491223,A1
4863,control,6.045115203997624,A2
9370,control,4.877010471430228,A2
9452,control,5.591558177013774,A2
3378,control,5.491232855803552,A1
9093,control,4.934007039470668,A2
6462,control,7.012214134195094,A1
3536,control,8.919124010411537,A1
6649,control,6.884628616553933,A1
4460,control,0.9897491466957034,A2
9302,control,6.510099360511775,A1
8232,control,2.206929524853685,A1
2190,control,3.481009019141872,A1
1836,control,4.498486646479701,A2
5970,control,4.8118750992747925,A1
7201,control,5.7951304312349325,A1
8920,control,2.954289918391572,A1
5561,control,4.9734994641319465,A1
2922,control,5.348746097403051,A2
5915,control,0.6126332966106798,A2
237,control,4.645725233369353,A2
8986,control,6.843869608449155,A1
3551,control,2.81420678734794,A1
8735,control,5.9005776612946885,A2
1164,control,3.231970540503828,A2
3949,control,7.899695050722437,A1
5733,control,3.237105867063073,A2
2532,control,3.4426490546847743,A1
2226,control,1.6292357902575456,A1
729,control,5.606022100912314,A2
1963,control,6.467189736458739,A1
5588,control,9.023728526253125,A1
6457,control,3.205180992737326,A1
2698,control,7.684707382515906,A2
7987,control,5.395706619134306,A1
3899,control,5.955617125232939,A2
3747,control,4.87972422899263,A2
2763,control,3.440153502149994,A1
7626,control,5.178152404993127,A1
8626,control,4.741693035079773,A1
9776,control,1.6763032655635,A1
1390,control,6.101577228205462,A1
5265,control,4.992474365709952,A2
8345,control,1.9188840562586127,A1
4033,control,5.628051383641206,A1
1505,control,5.745752017704875,A2
6023,control,3.3629917188126486,A1
445,control,6.637678745198696,A1
5907,control,5.280991814878952,A2
9244,control,4.590078896539408,A2
1994,control,4.651986324983932,A1
8068,control,8.71420453951172,A2
2181,control,5.829348533218441,A1
7656,control,4.742824899367279,A1
4381,control,5.910839981873619,A1
9739,control,0.6852872530110776,A1
6126,control,6.300169028744628,A2
3778,control,3.439440263219872,A2
8749,control,7.908071497678334,A1
1013,control,7.484987825636942,A2
2817,control,2.571565437281321,A2
420,control,4.3182511788610585,A2
8450,control,1.960051080828264,A2
7723,control,3.4315572349312324,A1
7591,control,4.313529891089793,A2
5726,control,5.141548151801302,A1
6330,control,4.632818473058892,A1
489,control,5.650397429374131,A1
4768,control,5.827827340220466,A1
2876,control,6.338784942785082,A2
8272,control,4.924185877631728,A2
2192,control,4.685389423438869,A2
7891,control,3.5270176569885034,A1
5382,control,6.110095884820868,A2
9656,control,6.311848822745004,A2
1245,control,4.923046683522093,A1
6705,control,6.008687150325989,A1
8663,control,2.7120386008025195,A2
3131,control,3.5608522881640985,A2
5832,control,3.9861867703263383,A1
9579,control,6.624667178683662,A1
1361,control,6.092543733887531,A1
9593,control,6.024533453651964,A1
7391,control,5.171686210684904,A2
9008,control,4.6503532567644665,A1
5781,control,6.359888012231911,A1
4517,control,4.207753604497101,A2
7068,control,9.508567397609925,A2
8022,control,6.345273437136187,A1
6009,control,3.643340324252061,A2
9693,control,7.353573924767728,A2
1680,control,4.414811585683818,A2
4221,control,8.394692962027898,A2
2840,control,3.866793950724592,A1
9059,control,6.964653967600596,A1
4497,control,7.074889593461821,A1
1827,control,5.318383533337623,A2
9356,control,3.98931855620423,A2
365,control,0.963436263291567,A2
6984,control,4.643086370205474,A1
9976,control,4.88604189004452,A2
2140,control,6.50205060837954,A1
7060,control,3.2017741231469223,A2
5038,control,3.9274597118264296,A2
5018,control,7.419674444368195,A1
1879,control,3.092391159454872,A1
6589,control,2.910367361240286,A1
5018,control,3.6058538552796335,A1
7658,control,5.41466809209138,A1
3129,control,6.518313350216468,A1
2548,control,5.201128406194326,A2
4023,control,3.090114484765522,A1
3783,control,7.020855106251018,A2
7767,control,5.469954385778104,A1
5607,control,3.509953566384622,A2
1210,control,7.024521020130671,A1
3242,control,6.857483849613884,A2
7339,control,7.162111888174147,A2
4330,control,8.14466063507045,A2
2812,control,4.315015619499114,A1
3688,control,3.001139966876959,A1
2885,control,6.587760724616761,A2
8602,control,3.6015694418260518,A2
599,control,5.087991022887977,A1
4263,control,4.365075565679856,A1
1373,control,3.19585605717383,A1
782,control,6.184411363288079,A2
3436,control,3.066137823086531,A1
5334,control,1.5365373070641477,A2
7624,control,4.899785082419414,A2
842,control,6.1538691941064485,A2
4071,control,0.2927192006191728,A2
8329,control,5.213304589006064,A1
8041,control,8.03800655987229,A2
6593,control,6.567488987349456,A2
775,control,8.802680103696225,A2
2484,control,2.800058384861386,A1
1248,control,4.191295560752001,A2
3057,control,3.529408563434053,A1
3883,control,4.213101757628674,A2
4106,control,6.086906879165451,A2
8047,control,4.385736559682632,A1
5704,control,5.981942110363959,A1
2255,control,6.731050381342525,A2
808,control,7.548089075894169,A2
